"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
     5.878   133.595     0.931     6.859    14.319     6.886     0.135       459
     5.878   133.733     2.115    10.347    25.344    10.385     0.204       459
     5.878   133.870     3.778    13.834    25.344    13.884     0.272       459
     5.878   134.008     5.877    16.558    19.794    16.621     0.354       459
     5.878   134.146     8.312    18.803    16.311    18.883     0.440       459
     5.878   134.283    11.051    21.014    16.069    21.112     0.523       459
     5.878   134.421    14.095    23.225    16.069    23.340     0.604       459
     5.878   134.558    17.443    25.436    16.069    25.569     0.682       459
     5.878   134.696    21.095    27.647    16.069    27.797     0.759       459
     5.878   134.834    25.052    29.859    16.069    30.026     0.834       459
     5.878   134.971    29.215    30.532     4.893    30.761     0.950       459
     5.878   135.109    33.454    31.083     4.007    31.378     1.066       459
     5.878   135.246    37.773    31.716     4.597    32.069     1.178       459
     5.878   135.384    42.186    32.422     5.135    32.827     1.285       459
     5.878   135.522    46.696    33.129     5.135    33.586     1.390       459
     5.878   135.659    51.303    33.835     5.135    34.344     1.494       459
     5.878   135.797    56.008    34.542     5.134    35.103     1.596       459
     5.878   135.935    61.454    43.338    63.921    43.943     1.399       459
     5.878   136.072    68.368    52.644    67.634    52.644     1.299       459
     5.878   136.210    77.772    66.137    48.063    66.137     1.176       459
     5.878   136.347    88.298    77.634    27.470    78.315     1.127       459
     5.878   136.485    99.182    82.834    37.791    83.574     1.187       459
     5.878   136.623   111.165    89.577    49.004    90.340     1.231       459
     5.878   136.760   124.106    98.802    67.042    99.598     1.246       459
     5.878   136.898   137.745    99.421     4.497   100.275     1.374       459
     5.878   137.035   151.468   100.040     4.497   100.953     1.500       459
     5.878   137.173   165.276   100.653     4.454   101.625     1.626       459
     5.878   137.311   179.168   101.256     4.386   102.289     1.752       459
     5.878   137.448   193.143   101.856     4.355   102.948     1.876       459
     5.878   137.586   207.200   102.456     4.363   103.609     2.000       459
     5.878   137.723   221.341   103.066     4.429   104.278     2.123       459
     5.878   137.861   235.565   103.674     4.425   104.946     2.245       459
     5.878   137.999   249.873   104.283     4.425   105.615     2.366       459
     5.878   138.136   264.265   104.893     4.433   106.284     2.486       459
     5.878   138.274   278.741   105.504     4.439   106.954     2.606       459
     5.878   138.411   293.301   106.115     4.439   107.625     2.725       459
     5.878   138.549   307.945   106.726     4.438   108.295     2.844       459
     5.878   138.687   322.673   107.336     4.439   108.965     2.961       459
     5.878   138.824   337.485   107.947     4.439   109.635     3.078       459
     5.878   138.962   352.381   108.558     4.439   110.305     3.195       459
     5.878   139.099   367.362   109.169     4.439   110.975     3.310       459
     5.878   139.237   382.475   110.617    10.523   112.462     3.401       459
     5.878   139.375   397.806   112.212    11.592   114.092     3.487       459
     5.878   139.512   413.357   113.807    11.592   115.723     3.572       459
     5.878   139.650   429.188   116.603    20.317   118.537     3.621       459
     5.878   139.787   445.321   117.873     9.234   119.953     3.712       459
     5.878   139.925   461.628   119.142     9.219   121.367     3.804       459
     5.878   140.063   478.110   120.411     9.219   122.780     3.894       459
     5.878   140.200   494.763   121.400     7.190   123.944     3.992       459
"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
     5.717   134.144     0.677     9.319     0.000     9.325     0.073       455
     5.717   134.287     2.727    20.524    17.060    20.536     0.133       455
     5.717   134.431     6.304    29.294    61.078    29.314     0.215       455
     5.717   134.574    11.074    36.008    46.746    36.039     0.307       455
     5.717   134.718    16.542    39.796    26.378    39.848     0.415       455
     5.717   134.862    22.330    40.816     7.107    40.914     0.546       455
     5.717   135.005    28.265    41.837     7.106    41.980     0.673       455
     5.717   135.149    34.346    42.857     7.107    43.046     0.798       455
     5.717   135.292    40.556    43.521     4.621    43.777     0.926       455
     5.717   135.436    46.843    44.041     3.622    44.372     1.056       455
     5.717   135.580    53.432    48.321    29.799    48.736     1.096       455
     5.717   135.723    60.530    50.200    13.085    50.734     1.193       455
     5.717   135.867    67.837    51.586     9.651    52.252     1.298       455
     5.717   136.010    75.346    52.995     9.810    53.791     1.401       455
     5.717   136.154    83.058    54.421     9.934    55.348     1.501       455
     5.717   136.298    91.011    56.440    14.062    57.471     1.584       455
     5.717   136.441    99.399    62.772    44.088    63.894     1.556       455
     5.717   136.585   109.222    72.793    69.783    74.007     1.476       455
     5.717   136.729   120.657    87.329   101.228    88.647     1.361       455
     5.717   136.872   134.277   102.450   105.300   103.880     1.293       455
     5.717   137.016   150.674   120.522   125.834   122.084     1.234       455
     5.717   137.159   168.081   122.028    10.489   123.712     1.359       455
     5.717   137.303   185.736   123.855    12.717   125.645     1.478       455
     5.717   137.447   203.649   125.538    11.719   127.439     1.598       455
     5.717   137.590   222.062   129.970    30.867   131.973     1.683       455
     5.717   137.734   240.903   132.428    17.116   134.533     1.791       455
     5.717   137.877   260.993   160.222   193.528   162.431     1.607       455
     5.717   138.021   289.613   195.155   243.270   195.155     1.484       455
     5.717   138.165   323.191   235.531    67.851   235.531     1.372       455
     5.717   138.308   358.198   245.951    37.986   248.453     1.442       455
     5.717   138.452   393.813   250.061    28.617   252.661     1.559       455
     5.717   138.595   429.952   252.786    18.978   255.489     1.683       455
     5.717   138.739   466.403   254.875    14.549   257.675     1.810       455
     5.717   138.883   503.150   256.894    14.056   259.793     1.937       455
     5.717   139.026   540.186   258.908    14.027   261.909     2.062       455
     5.717   139.170   577.511   260.923    14.027   264.025     2.187       455
     5.717   139.313   615.126   262.937    14.025   266.141     2.311       455
     5.717   139.457   653.029   264.951    14.027   268.257     2.434       455
     5.717   139.601   691.222   266.965    14.027   270.373     2.557       455
     5.717   139.744   729.705   268.979    14.025   272.489     2.678       455
     5.717   139.888   768.476   270.994    14.027   274.605     2.798       455
     5.717   140.031   807.537   273.008    14.027   276.721     2.918       455
     5.717   140.175   846.887   275.022    14.025   278.837     3.037       455
     5.717   140.319   886.525   276.960    13.493   280.868     3.156       455
     5.717   140.462   926.400   278.383     9.913   282.327     3.281       455
     5.717   140.606   966.480   279.807     9.913   283.786     3.406       455
     5.717   140.749  1006.763   281.230     9.912   285.246     3.529       455
     5.717   140.893  1047.252   282.654     9.913   286.705     3.653       455
     5.717   141.037  1088.115   287.380    32.910   291.470     3.733       455
     5.717   141.180  1129.517   289.620    15.599   293.890     3.843       455
"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
     5.615   133.953     0.797    11.123     0.000    11.127     0.072       452
     5.615   134.097     3.058    23.413    37.582    23.506     0.130       452
     5.615   134.240     6.986    31.557    56.792    31.785     0.220       452
     5.615   134.384    12.171    40.531    62.574    40.898     0.298       452
     5.615   134.527    18.247    43.160    18.331    43.678     0.418       452
     5.615   134.670    24.533    44.511     9.417    45.178     0.543       452
     5.615   134.814    31.013    45.861     9.418    46.679     0.664       452
     5.615   134.957    37.687    47.212     9.417    48.180     0.782       452
     5.615   135.101    44.554    48.542     9.274    49.666     0.897       452
     5.615   135.244    51.555    49.089     3.816    50.461     1.022       452
     5.615   135.387    58.634    49.636     3.817    51.257     1.144       452
     5.615   135.531    65.869    52.549    20.308    54.422     1.210       452
     5.615   135.674    73.704    55.893    23.321    58.040     1.270       452
     5.615   135.818    81.828    57.592    11.846    60.026     1.363       452
     5.615   135.961    90.283    60.365    19.335    62.981     1.433       452
     5.615   136.105    99.142    63.187    19.681    65.979     1.503       452
     5.615   136.248   108.547    71.330    56.786    74.288     1.461       452
     5.615   136.391   119.676    84.055    88.721    87.136     1.373       452
     5.615   136.535   132.571    93.618    66.691    96.817     1.369       452
