  746  16614.00    145.24     16.32     20.22     20.46      0.80      14.036      45.939
  746  16614.00    145.43     20.03     20.85     21.19      0.95      19.291      61.510
  746  16614.00    145.61     23.85     21.48     21.92      1.09      25.235      78.755
  746  16614.00    145.79     27.79     22.10     22.64      1.23      31.850      97.614
  746  16614.00    145.97     31.83     22.71     23.35      1.36      39.135     118.081
  746  16614.00    146.15     36.00     23.58     24.31      1.48      46.762     139.351
  746  16614.00    146.33     40.32     24.31     25.12      1.60      55.273     162.717
  746  16614.00    146.51     44.78     25.03     25.93      1.73      64.444     187.639
  746  16614.00    146.69     49.39     26.05     27.06      1.83      73.762     213.061
  746  16614.00    146.87     54.09     26.22     27.60      1.96      84.707     243.410
  746  16614.00    147.05     59.34     37.55     39.51      1.50      77.823     253.753
  746  16614.00    147.23     68.10     55.77     58.46      1.16      75.402     259.956
  746  16614.00    147.41     79.32     68.48     71.90      1.10      84.694     267.494
  746  16614.00    147.59     92.40     73.91     78.11      1.18     103.354     323.699
  746  16614.00    147.77    105.81     74.62     79.63      1.33     127.896     394.791
  746  16614.00    147.95    119.35     75.33     81.15      1.47     154.365     470.718
  746  16614.00    148.13    133.02     76.04     82.67      1.61     182.667     551.265
  746  16614.00    148.32    146.82     76.75     84.19      1.74     212.725     636.258
  746  16614.00    148.50    160.75     77.38     85.66      1.88     244.551     725.900
  746  16614.00    148.68    174.76     77.78     87.01      2.01     278.200     820.720
  746  16614.00    148.86    188.84     78.19     88.35      2.14     313.345     919.537
  746  16614.00    149.04    203.00     78.59     89.70      2.26     349.927    1022.229
  746  16614.00    149.22    217.23     78.99     91.04      2.39     387.892    1128.691
  746  16614.00    149.40    231.53     79.40     92.38      2.51     427.191    1238.826
  746  16614.00    149.58    245.91     79.80     93.73      2.62     467.779    1352.550
  746  16614.00    149.76    260.36     80.20     95.07      2.74     509.617    1469.784
  746  16614.00    149.94    274.87     80.38     96.27      2.86     553.185    1592.580
