 "ZEIT[h]" "ZRET  1" "ZRETO  1"
   13.500   140.600   140.600
   13.667   140.600   140.600
   13.833   140.600   140.600
   14.000   140.600   140.600
   14.167   140.600   140.600
   14.333   140.600   140.600
   14.500   140.600   140.600
   14.667   140.600   140.600
   14.833   140.600   140.600
   15.000   140.600   140.600
   15.167   140.600   140.600
   15.333   140.600   140.600
   15.500   140.600   140.600
   15.667   140.600   140.600
   15.833   140.600   140.600
   16.000   140.600   140.600
   16.167   140.600   140.600
   16.333   140.600   140.600
   16.500   140.600   140.600
   16.667   140.600   140.600
   16.833   140.600   140.600
   17.000   140.600   140.600
   17.167   140.600   140.600
   17.333   140.600   140.600
   17.500   140.600   140.600
   17.667   140.600   140.600
   17.833   140.600   140.600
   18.000   140.600   140.600
   18.167   140.600   140.600
   18.333   140.600   140.600
   18.500   140.600   140.600
   18.667   140.600   140.600
   18.833   140.600   140.600
   19.000   140.600   140.600
   19.167   140.600   140.600
   19.333   140.600   140.600
   19.500   140.600   140.600
   19.667   140.600   140.600
   19.833   140.600   140.600
   20.000   140.600   140.600
   20.167   140.600   140.600
   20.333   140.600   140.600
   20.500   140.600   140.600
   20.667   140.600   140.600
   20.833   140.600   140.600
   21.000   140.600   140.600
   21.167   140.600   140.600
   21.333   140.600   140.600
   21.500   140.600   140.600
   21.667   140.600   140.600
   21.833   140.600   140.600
   22.000   140.600   140.600
   22.167   140.600   140.600
   22.333   140.600   140.600
   22.500   140.600   140.600
   22.667   140.600   140.600
   22.833   140.600   140.600
   23.000   140.600   140.600
   23.167   140.600   140.600
   23.333   140.600   140.600
   23.500   140.600   140.600
   23.667   140.600   140.600
   23.833   140.600   140.600
   24.000   140.600   140.600
   24.167   140.600   140.600
   24.333   140.600   140.600
   24.500   140.600   140.600
   24.667   140.600   140.600
   24.833   140.600   140.600
   25.000   140.600   140.600
   25.167   140.600   140.600
   25.333   140.600   140.600
   25.500   140.600   140.600
   25.667   140.600   140.600
   25.833   140.600   140.600
   26.000   140.600   140.600
   26.167   140.600   140.600
   26.333   140.600   140.600
   26.500   140.600   140.600
   26.667   140.600   140.600
   26.833   140.600   140.600
   27.000   140.600   140.600
   27.167   140.600   140.600
   27.333   140.600   140.600
   27.500   140.600   140.600
   27.667   140.600   140.600
   27.833   140.600   140.600
   28.000   140.600   140.600
   28.167   140.600   140.600
   28.333   140.600   140.600
   28.500   140.600   140.600
   28.667   140.600   140.600
   28.833   140.600   140.600
   29.000   140.600   140.600
   29.167   140.600   140.600
   29.333   140.600   140.600
   29.500   140.600   140.600
   29.667   140.600   140.600
   29.833   140.600   140.600
   30.000   140.600   140.600
   30.167   140.600   140.600
   30.333   140.600   140.600
   30.500   140.600   140.600
   30.667   140.600   140.600
   30.833   140.600   140.600
   31.000   140.600   140.600
   31.167   140.600   140.600
   31.333   140.600   140.600
   31.500   140.600   140.600
   31.667   140.600   140.600
   31.833   140.600   140.600
   32.000   140.600   140.600
   32.167   140.600   140.600
   32.333   140.600   140.600
   32.500   140.600   140.600
   32.667   140.600   140.600
   32.833   140.600   140.600
   33.000   140.600   140.600
   33.167   140.600   140.600
   33.333   140.600   140.600
   33.500   140.600   140.600
   33.667   140.600   140.600
   33.833   140.600   140.600
   34.000   140.600   140.600
   34.167   140.600   140.600
   34.333   140.600   140.600
   34.500   140.600   140.600
   34.667   140.600   140.600
   34.833   140.600   140.600
   35.000   140.600   140.600
   35.167   140.600   140.600
   35.333   140.600   140.600
   35.500   140.600   140.600
   35.667   140.600   140.600
   35.833   140.600   140.600
   36.000   140.600   140.600
   36.167   140.600   140.600
   36.333   140.600   140.600
   36.500   140.600   140.600
   36.667   140.600   140.600
   36.833   140.600   140.600
   37.000   140.600   140.600
   37.167   140.600   140.600
   37.333   140.600   140.600
   37.500   140.600   140.600
   37.667   140.600   140.600
   37.833   140.600   140.600
   38.000   140.600   140.600
   38.167   140.600   140.600
   38.333   140.600   140.600
   38.500   140.600   140.600
   38.667   140.600   140.600
   38.833   140.600   140.600
   39.000   140.600   140.600
   39.167   140.600   140.600
   39.333   140.600   140.600
   39.500   140.600   140.600
   39.667   140.600   140.600
   39.833   140.600   140.600
   40.000   140.600   140.600
   40.167   140.600   140.600
   40.333   140.600   140.600
   40.500   140.600   140.600
   40.667   140.600   140.600
   40.833   140.600   140.600
   41.000   140.600   140.600
   41.167   140.600   140.600
   41.333   140.600   140.600
   41.500   140.600   140.600
   41.667   140.600   140.600
   41.833   140.600   140.600
   42.000   140.600   140.600
   42.167   140.600   140.600
   42.333   140.600   140.600
   42.500   140.600   140.600
   42.667   140.600   140.600
   42.833   140.600   140.600
   43.000   140.600   140.600
   43.167   140.600   140.600
   43.333   140.600   140.600
   43.500   140.600   140.600
   43.667   140.600   140.600
   43.833   140.600   140.600
   44.000   140.600   140.600
   44.167   140.600   140.600
   44.333   140.600   140.600
   44.500   140.600   140.600
   44.667   140.600   140.600
   44.833   140.600   140.600
   45.000   140.600   140.600
   45.167   140.600   140.600
   45.333   140.600   140.600
   45.500   140.600   140.600
   45.667   140.600   140.600
   45.833   140.600   140.600
   46.000   140.600   140.600
   46.167   140.600   140.600
   46.333   140.600   140.600
   46.500   140.600   140.600
   46.667   140.600   140.600
   46.833   140.600   140.600
   47.000   140.600   140.600
   47.167   140.600   140.600
   47.333   140.600   140.600
   47.500   140.600   140.600
   47.667   140.600   140.600
   47.833   140.600   140.600
   48.000   140.600   140.600
   48.167   140.600   140.600
   48.333   140.600   140.600
   48.500   140.600   140.600
   48.667   140.600   140.600
   48.833   140.600   140.600
   49.000   140.600   140.600
   49.167   140.600   140.600
   49.333   140.600   140.600
   49.500   140.600   140.600
   49.667   140.600   140.600
   49.833   140.600   140.600
   50.000   140.600   140.600
   50.167   140.600   140.600
   50.333   140.600   140.600
   50.500   140.600   140.600
   50.667   140.600   140.600
   50.833   140.600   140.600
   51.000   140.600   140.600
   51.167   140.600   140.600
   51.333   140.600   140.600
   51.500   140.600   140.600
   51.667   140.600   140.600
   51.833   140.600   140.600
   52.000   140.600   140.600
   52.167   140.600   140.600
   52.333   140.600   140.600
   52.500   140.600   140.600
